record_date,bank_id,bank_name,city,state,latitude,longitude,blood_group,inventory_units,storage_capacity_units,donations_received,requests_received,units_expired,emergency_event_flag,data_origin,generation_seed,inventory_ratio,day_of_week,month
2024-04-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,106,149,7,14,1,0,SYNTHETIC_DATA_SET,42,0.7114093959731543,0,4
2024-04-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,116,149,19,8,1,0,SYNTHETIC_DATA_SET,42,0.7785234899328859,1,4
2024-05-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,132,149,27,9,2,0,SYNTHETIC_DATA_SET,42,0.8859060402684564,2,5
2024-05-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,139,149,16,7,2,0,SYNTHETIC_DATA_SET,42,0.9328859060402684,3,5
2024-05-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,141,149,9,7,0,0,SYNTHETIC_DATA_SET,42,0.9463087248322147,4,5
2024-05-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,145,149,20,12,4,0,SYNTHETIC_DATA_SET,42,0.9731543624161074,5,5
2024-05-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,140,149,10,14,1,0,SYNTHETIC_DATA_SET,42,0.9395973154362416,6,5
2024-05-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,18,6,2,0,SYNTHETIC_DATA_SET,42,1.0,0,5
2024-05-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,17,4,2,0,SYNTHETIC_DATA_SET,42,1.0,1,5
2024-05-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,139,149,9,16,3,0,SYNTHETIC_DATA_SET,42,0.9328859060402684,2,5
2024-05-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,144,149,17,11,1,0,SYNTHETIC_DATA_SET,42,0.9664429530201343,3,5
2024-05-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,144,149,9,9,0,0,SYNTHETIC_DATA_SET,42,0.9664429530201343,4,5
2024-05-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,23,6,3,0,SYNTHETIC_DATA_SET,42,1.0,5,5
2024-05-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,9,4,2,0,SYNTHETIC_DATA_SET,42,1.0,6,5
2024-05-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,13,8,1,0,SYNTHETIC_DATA_SET,42,1.0,0,5
2024-05-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,14,11,2,0,SYNTHETIC_DATA_SET,42,1.0,1,5
2024-05-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,25,12,2,0,SYNTHETIC_DATA_SET,42,1.0,2,5
2024-05-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,31,10,2,0,SYNTHETIC_DATA_SET,42,1.0,3,5
2024-05-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,136,149,10,18,5,0,SYNTHETIC_DATA_SET,42,0.912751677852349,4,5
2024-05-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,141,149,20,15,0,0,SYNTHETIC_DATA_SET,42,0.9463087248322147,5,5
2024-05-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,22,9,4,0,SYNTHETIC_DATA_SET,42,1.0,6,5
2024-05-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,15,11,0,0,SYNTHETIC_DATA_SET,42,1.0,0,5
2024-05-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,23,9,0,0,SYNTHETIC_DATA_SET,42,1.0,1,5
2024-05-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,20,7,0,0,SYNTHETIC_DATA_SET,42,1.0,2,5
2024-05-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,145,149,7,9,2,0,SYNTHETIC_DATA_SET,42,0.9731543624161074,3,5
2024-05-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,12,6,2,0,SYNTHETIC_DATA_SET,42,1.0,4,5
2024-05-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,145,149,11,14,1,0,SYNTHETIC_DATA_SET,42,0.9731543624161074,5,5
2024-05-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,139,149,12,17,1,0,SYNTHETIC_DATA_SET,42,0.9328859060402684,6,5
2024-05-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,129,149,12,21,1,0,SYNTHETIC_DATA_SET,42,0.8657718120805369,0,5
2024-05-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,121,149,10,17,1,1,SYNTHETIC_DATA_SET,42,0.8120805369127517,1,5
2024-05-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,125,149,21,16,1,0,SYNTHETIC_DATA_SET,42,0.8389261744966443,2,5
2024-05-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,126,149,11,9,1,0,SYNTHETIC_DATA_SET,42,0.8456375838926175,3,5
2024-05-31,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,130,149,12,7,1,0,SYNTHETIC_DATA_SET,42,0.87248322147651,4,5
2024-06-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,132,149,17,14,1,0,SYNTHETIC_DATA_SET,42,0.8859060402684564,5,6
2024-06-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,121,149,10,18,3,0,SYNTHETIC_DATA_SET,42,0.8120805369127517,6,6
2024-06-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,124,149,10,6,1,0,SYNTHETIC_DATA_SET,42,0.8322147651006712,0,6
2024-06-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,120,149,14,13,5,0,SYNTHETIC_DATA_SET,42,0.8053691275167785,1,6
2024-06-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,128,149,16,7,1,0,SYNTHETIC_DATA_SET,42,0.8590604026845637,2,6
2024-06-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,123,149,10,13,2,0,SYNTHETIC_DATA_SET,42,0.825503355704698,3,6
2024-06-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,132,149,18,8,1,0,SYNTHETIC_DATA_SET,42,0.8859060402684564,4,6
2024-06-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,122,149,8,17,1,0,SYNTHETIC_DATA_SET,42,0.8187919463087249,5,6
2024-06-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,117,149,6,11,0,0,SYNTHETIC_DATA_SET,42,0.785234899328859,6,6
2024-06-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,113,149,13,16,1,0,SYNTHETIC_DATA_SET,42,0.7583892617449665,0,6
2024-06-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,124,149,18,6,1,0,SYNTHETIC_DATA_SET,42,0.8322147651006712,1,6
2024-06-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,129,149,17,10,2,0,SYNTHETIC_DATA_SET,42,0.8657718120805369,2,6
2024-06-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,134,149,17,11,1,0,SYNTHETIC_DATA_SET,42,0.8993288590604027,3,6
2024-06-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,143,149,18,6,3,0,SYNTHETIC_DATA_SET,42,0.959731543624161,4,6
2024-06-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,148,149,18,12,1,0,SYNTHETIC_DATA_SET,42,0.9932885906040269,5,6
2024-06-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,145,149,17,19,1,0,SYNTHETIC_DATA_SET,42,0.9731543624161074,6,6
2024-06-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,141,149,14,10,8,0,SYNTHETIC_DATA_SET,42,0.9463087248322147,0,6
2024-06-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,145,149,13,8,1,0,SYNTHETIC_DATA_SET,42,0.9731543624161074,1,6
2024-06-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,147,149,12,10,0,0,SYNTHETIC_DATA_SET,42,0.9865771812080537,2,6
2024-06-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,16,6,2,0,SYNTHETIC_DATA_SET,42,1.0,3,6
2024-06-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,17,11,1,0,SYNTHETIC_DATA_SET,42,1.0,4,6
2024-06-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,15,12,0,0,SYNTHETIC_DATA_SET,42,1.0,5,6
2024-06-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,139,149,4,13,1,0,SYNTHETIC_DATA_SET,42,0.9328859060402684,6,6
2024-06-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,142,149,11,7,1,0,SYNTHETIC_DATA_SET,42,0.9530201342281879,0,6
2024-06-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,145,149,16,13,0,0,SYNTHETIC_DATA_SET,42,0.9731543624161074,1,6
2024-06-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,143,149,6,6,2,0,SYNTHETIC_DATA_SET,42,0.959731543624161,2,6
2024-06-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,10,2,2,0,SYNTHETIC_DATA_SET,42,1.0,3,6
2024-06-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,147,149,14,13,3,0,SYNTHETIC_DATA_SET,42,0.9865771812080537,4,6
2024-06-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,131,149,7,21,2,0,SYNTHETIC_DATA_SET,42,0.8791946308724832,5,6
2024-06-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,128,149,11,12,2,0,SYNTHETIC_DATA_SET,42,0.8590604026845637,6,6
2024-07-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,124,149,9,11,2,0,SYNTHETIC_DATA_SET,42,0.8322147651006712,0,7
2024-07-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,126,149,9,5,2,0,SYNTHETIC_DATA_SET,42,0.8456375838926175,1,7
2024-07-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,126,149,9,9,0,0,SYNTHETIC_DATA_SET,42,0.8456375838926175,2,7
2024-07-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,127,149,14,11,2,1,SYNTHETIC_DATA_SET,42,0.8523489932885906,3,7
2024-07-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,125,149,11,10,3,0,SYNTHETIC_DATA_SET,42,0.8389261744966443,4,7
2024-07-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,123,149,8,10,0,0,SYNTHETIC_DATA_SET,42,0.825503355704698,5,7
2024-07-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,126,149,14,8,3,0,SYNTHETIC_DATA_SET,42,0.8456375838926175,6,7
2024-07-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,126,149,11,10,1,0,SYNTHETIC_DATA_SET,42,0.8456375838926175,0,7
2024-07-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,131,149,15,10,0,0,SYNTHETIC_DATA_SET,42,0.8791946308724832,1,7
2024-07-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,131,149,11,9,2,0,SYNTHETIC_DATA_SET,42,0.8791946308724832,2,7
2024-07-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,132,149,10,7,2,0,SYNTHETIC_DATA_SET,42,0.8859060402684564,3,7
2024-07-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,141,149,19,9,1,0,SYNTHETIC_DATA_SET,42,0.9463087248322147,4,7
2024-07-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,147,149,15,6,3,0,SYNTHETIC_DATA_SET,42,0.9865771812080537,5,7
2024-07-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,138,149,8,17,0,0,SYNTHETIC_DATA_SET,42,0.9261744966442953,6,7
2024-07-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,139,149,10,8,1,0,SYNTHETIC_DATA_SET,42,0.9328859060402684,0,7
2024-07-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,143,149,9,4,1,0,SYNTHETIC_DATA_SET,42,0.959731543624161,1,7
2024-07-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,142,149,13,13,1,0,SYNTHETIC_DATA_SET,42,0.9530201342281879,2,7
2024-07-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,142,149,10,7,3,0,SYNTHETIC_DATA_SET,42,0.9530201342281879,3,7
2024-07-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,142,149,14,9,5,0,SYNTHETIC_DATA_SET,42,0.9530201342281879,4,7
2024-07-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,148,149,16,10,0,0,SYNTHETIC_DATA_SET,42,0.9932885906040269,5,7
2024-07-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,8,4,3,0,SYNTHETIC_DATA_SET,42,1.0,6,7
2024-07-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,15,7,1,0,SYNTHETIC_DATA_SET,42,1.0,0,7
2024-07-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,147,149,7,8,1,0,SYNTHETIC_DATA_SET,42,0.9865771812080537,1,7
2024-07-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,148,149,12,10,1,0,SYNTHETIC_DATA_SET,42,0.9932885906040269,2,7
2024-07-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,139,149,3,11,1,0,SYNTHETIC_DATA_SET,42,0.9328859060402684,3,7
2024-07-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,140,149,16,13,2,0,SYNTHETIC_DATA_SET,42,0.9395973154362416,4,7
2024-07-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,122,149,6,21,3,0,SYNTHETIC_DATA_SET,42,0.8187919463087249,5,7
2024-07-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,122,149,8,4,4,0,SYNTHETIC_DATA_SET,42,0.8187919463087249,6,7
2024-07-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,120,149,9,10,1,0,SYNTHETIC_DATA_SET,42,0.8053691275167785,0,7
2024-07-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,118,149,8,10,0,0,SYNTHETIC_DATA_SET,42,0.7919463087248322,1,7
2024-07-31,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,120,149,11,8,1,0,SYNTHETIC_DATA_SET,42,0.8053691275167785,2,7
2024-08-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,128,149,12,4,0,0,SYNTHETIC_DATA_SET,42,0.8590604026845637,3,8
2024-08-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,130,149,12,10,0,0,SYNTHETIC_DATA_SET,42,0.87248322147651,4,8
2024-08-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,134,149,14,7,3,0,SYNTHETIC_DATA_SET,42,0.8993288590604027,5,8
2024-08-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,135,149,11,8,2,0,SYNTHETIC_DATA_SET,42,0.9060402684563759,6,8
2024-08-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,135,149,9,7,2,0,SYNTHETIC_DATA_SET,42,0.9060402684563759,0,8
2024-08-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,142,149,20,11,2,0,SYNTHETIC_DATA_SET,42,0.9530201342281879,1,8
2024-08-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,144,149,12,7,3,0,SYNTHETIC_DATA_SET,42,0.9664429530201343,2,8
2024-08-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,149,149,14,6,0,0,SYNTHETIC_DATA_SET,42,1.0,3,8
2024-08-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,148,149,10,9,2,0,SYNTHETIC_DATA_SET,42,0.9932885906040269,4,8
2024-08-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,141,149,2,6,3,0,SYNTHETIC_DATA_SET,42,0.9463087248322147,5,8
2024-08-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,131,149,9,15,4,0,SYNTHETIC_DATA_SET,42,0.8791946308724832,6,8
2024-08-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,133,149,12,10,0,0,SYNTHETIC_DATA_SET,42,0.8926174496644296,0,8
2024-08-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,129,149,6,9,1,0,SYNTHETIC_DATA_SET,42,0.8657718120805369,1,8
2024-08-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,137,149,15,6,1,0,SYNTHETIC_DATA_SET,42,0.9194630872483222,2,8
2024-08-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,144,149,17,8,2,0,SYNTHETIC_DATA_SET,42,0.9664429530201343,3,8
2024-08-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,143,149,4,5,0,0,SYNTHETIC_DATA_SET,42,0.959731543624161,4,8
2024-08-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,133,149,6,16,0,0,SYNTHETIC_DATA_SET,42,0.8926174496644296,5,8
2024-08-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,132,149,9,10,0,0,SYNTHETIC_DATA_SET,42,0.8859060402684564,6,8
2024-08-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,127,149,8,9,4,0,SYNTHETIC_DATA_SET,42,0.8523489932885906,0,8
2024-08-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,124,149,9,8,4,0,SYNTHETIC_DATA_SET,42,0.8322147651006712,1,8
2024-08-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,119,149,8,11,2,0,SYNTHETIC_DATA_SET,42,0.7986577181208053,2,8
2024-08-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,117,149,6,5,3,0,SYNTHETIC_DATA_SET,42,0.785234899328859,3,8
2024-08-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,114,149,14,16,1,0,SYNTHETIC_DATA_SET,42,0.7651006711409396,4,8
2024-08-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,105,149,4,13,0,0,SYNTHETIC_DATA_SET,42,0.7046979865771812,5,8
2024-08-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,102,149,7,7,3,0,SYNTHETIC_DATA_SET,42,0.6845637583892618,6,8
2024-08-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,107,149,16,10,1,0,SYNTHETIC_DATA_SET,42,0.7181208053691275,0,8
2024-08-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,112,149,11,3,3,0,SYNTHETIC_DATA_SET,42,0.7516778523489933,1,8
2024-08-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,107,149,5,10,0,0,SYNTHETIC_DATA_SET,42,0.7181208053691275,2,8
2024-08-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,109,149,5,3,0,0,SYNTHETIC_DATA_SET,42,0.7315436241610739,3,8
2024-08-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,102,149,6,11,2,0,SYNTHETIC_DATA_SET,42,0.6845637583892618,4,8
2024-08-31,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,100,149,10,10,2,0,SYNTHETIC_DATA_SET,42,0.6711409395973155,5,8
2024-09-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,98,149,19,19,2,0,SYNTHETIC_DATA_SET,42,0.6577181208053692,6,9
2024-09-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,98,149,13,12,1,0,SYNTHETIC_DATA_SET,42,0.6577181208053692,0,9
2024-09-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,102,149,14,8,2,0,SYNTHETIC_DATA_SET,42,0.6845637583892618,1,9
2024-09-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,105,149,16,11,2,0,SYNTHETIC_DATA_SET,42,0.7046979865771812,2,9
2024-09-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,110,149,9,4,0,0,SYNTHETIC_DATA_SET,42,0.738255033557047,3,9
2024-09-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,109,149,8,8,1,0,SYNTHETIC_DATA_SET,42,0.7315436241610739,4,9
2024-09-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,116,149,12,5,0,0,SYNTHETIC_DATA_SET,42,0.7785234899328859,5,9
2024-09-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,112,149,7,9,2,0,SYNTHETIC_DATA_SET,42,0.7516778523489933,6,9
2024-09-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,115,149,12,9,0,0,SYNTHETIC_DATA_SET,42,0.7718120805369127,0,9
2024-09-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,121,149,12,6,0,0,SYNTHETIC_DATA_SET,42,0.8120805369127517,1,9
2024-09-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,119,149,12,13,1,0,SYNTHETIC_DATA_SET,42,0.7986577181208053,2,9
2024-09-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,115,149,7,10,1,0,SYNTHETIC_DATA_SET,42,0.7718120805369127,3,9
2024-09-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,129,149,22,5,3,0,SYNTHETIC_DATA_SET,42,0.8657718120805369,4,9
2024-09-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,120,149,5,12,2,0,SYNTHETIC_DATA_SET,42,0.8053691275167785,5,9
2024-09-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,AB+,115,149,6,10,1,0,SYNTHETIC_DATA_SET,42,0.7718120805369127,6,9
