record_date,bank_id,bank_name,city,state,latitude,longitude,blood_group,inventory_units,storage_capacity_units,donations_received,requests_received,units_expired,emergency_event_flag,data_origin,generation_seed
2024-06-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,96,167,8,38,0,1,SYNTHETIC_DATA_SET,42
2024-06-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,96,167,12,11,1,0,SYNTHETIC_DATA_SET,42
2024-06-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,106,167,17,7,0,0,SYNTHETIC_DATA_SET,42
2024-06-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,112,167,23,16,1,0,SYNTHETIC_DATA_SET,42
2024-06-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,106,167,12,16,2,0,SYNTHETIC_DATA_SET,42
2024-06-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,108,167,20,17,1,0,SYNTHETIC_DATA_SET,42
2024-06-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,105,167,13,13,3,0,SYNTHETIC_DATA_SET,42
2024-06-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,113,167,20,12,0,0,SYNTHETIC_DATA_SET,42
2024-07-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,106,167,12,18,1,0,SYNTHETIC_DATA_SET,42
2024-07-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,94,167,7,18,1,0,SYNTHETIC_DATA_SET,42
2024-07-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,99,167,17,8,4,0,SYNTHETIC_DATA_SET,42
2024-07-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,103,167,16,12,0,0,SYNTHETIC_DATA_SET,42
2024-07-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,106,167,17,13,1,0,SYNTHETIC_DATA_SET,42
2024-07-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,102,167,10,13,1,0,SYNTHETIC_DATA_SET,42
2024-07-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,101,167,10,11,0,0,SYNTHETIC_DATA_SET,42
2024-07-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,94,167,15,22,0,1,SYNTHETIC_DATA_SET,42
2024-07-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,89,167,14,18,1,0,SYNTHETIC_DATA_SET,42
2024-07-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,98,167,18,9,0,0,SYNTHETIC_DATA_SET,42
2024-07-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,105,167,20,10,3,0,SYNTHETIC_DATA_SET,42
2024-07-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,109,167,20,13,3,0,SYNTHETIC_DATA_SET,42
2024-07-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,111,167,13,11,0,0,SYNTHETIC_DATA_SET,42
2024-07-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,98,167,7,17,3,0,SYNTHETIC_DATA_SET,42
2024-07-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,104,167,14,6,2,0,SYNTHETIC_DATA_SET,42
2024-07-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,98,167,17,16,7,0,SYNTHETIC_DATA_SET,42
2024-07-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,96,167,19,18,3,0,SYNTHETIC_DATA_SET,42
2024-07-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,102,167,17,11,0,0,SYNTHETIC_DATA_SET,42
2024-07-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,105,167,14,9,2,0,SYNTHETIC_DATA_SET,42
2024-07-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,108,167,15,11,1,0,SYNTHETIC_DATA_SET,42
2024-07-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,98,167,5,15,0,0,SYNTHETIC_DATA_SET,42
2024-07-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,88,167,12,19,3,0,SYNTHETIC_DATA_SET,42
2024-07-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,99,167,20,7,2,0,SYNTHETIC_DATA_SET,42
2024-07-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,94,167,17,17,5,0,SYNTHETIC_DATA_SET,42
2024-07-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,95,167,14,10,3,0,SYNTHETIC_DATA_SET,42
2024-07-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,97,167,15,13,0,0,SYNTHETIC_DATA_SET,42
2024-07-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,92,167,12,15,2,0,SYNTHETIC_DATA_SET,42
2024-07-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,88,167,10,12,2,0,SYNTHETIC_DATA_SET,42
2024-07-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,79,167,8,16,1,1,SYNTHETIC_DATA_SET,42
2024-07-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,79,167,12,12,0,0,SYNTHETIC_DATA_SET,42
2024-07-31,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,76,167,12,14,1,0,SYNTHETIC_DATA_SET,42
2024-08-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,86,167,20,8,2,0,SYNTHETIC_DATA_SET,42
2024-08-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,96,167,15,5,0,0,SYNTHETIC_DATA_SET,42
2024-08-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,100,167,12,7,1,0,SYNTHETIC_DATA_SET,42
2024-08-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,92,167,12,18,2,0,SYNTHETIC_DATA_SET,42
2024-08-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,94,167,13,10,1,0,SYNTHETIC_DATA_SET,42
2024-08-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,89,167,9,14,0,0,SYNTHETIC_DATA_SET,42
2024-08-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,99,167,21,9,2,0,SYNTHETIC_DATA_SET,42
2024-08-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,101,167,13,10,1,0,SYNTHETIC_DATA_SET,42
2024-08-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,100,167,11,10,2,0,SYNTHETIC_DATA_SET,42
2024-08-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,100,167,14,12,2,0,SYNTHETIC_DATA_SET,42
2024-08-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,97,167,12,14,1,0,SYNTHETIC_DATA_SET,42
2024-08-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,100,167,15,11,1,0,SYNTHETIC_DATA_SET,42
2024-08-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,101,167,18,17,0,0,SYNTHETIC_DATA_SET,42
2024-08-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,97,167,11,12,3,0,SYNTHETIC_DATA_SET,42
2024-08-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,101,167,12,8,0,1,SYNTHETIC_DATA_SET,42
2024-08-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,108,167,15,8,0,0,SYNTHETIC_DATA_SET,42
2024-08-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,102,167,11,16,1,0,SYNTHETIC_DATA_SET,42
2024-08-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,94,167,10,16,2,0,SYNTHETIC_DATA_SET,42
2024-08-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,103,167,20,9,2,0,SYNTHETIC_DATA_SET,42
2024-08-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,114,167,19,7,1,0,SYNTHETIC_DATA_SET,42
2024-08-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,114,167,19,17,2,0,SYNTHETIC_DATA_SET,42
2024-08-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,115,167,10,9,0,0,SYNTHETIC_DATA_SET,42
2024-08-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,119,167,12,8,0,0,SYNTHETIC_DATA_SET,42
2024-08-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,111,167,6,12,2,0,SYNTHETIC_DATA_SET,42
2024-08-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,96,167,9,22,2,1,SYNTHETIC_DATA_SET,42
2024-08-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,100,167,17,10,3,0,SYNTHETIC_DATA_SET,42
2024-08-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,104,167,11,7,0,0,SYNTHETIC_DATA_SET,42
2024-08-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,107,167,11,8,0,0,SYNTHETIC_DATA_SET,42
2024-08-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,102,167,14,14,5,0,SYNTHETIC_DATA_SET,42
2024-08-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,100,167,23,25,0,0,SYNTHETIC_DATA_SET,42
2024-08-31,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,104,167,14,9,1,0,SYNTHETIC_DATA_SET,42
2024-09-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,102,167,12,13,1,0,SYNTHETIC_DATA_SET,42
2024-09-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,115,167,17,3,1,0,SYNTHETIC_DATA_SET,42
2024-09-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,120,167,17,11,1,0,SYNTHETIC_DATA_SET,42
2024-09-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,129,167,21,10,2,0,SYNTHETIC_DATA_SET,42
2024-09-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,133,167,18,11,3,0,SYNTHETIC_DATA_SET,42
2024-09-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,138,167,18,9,4,0,SYNTHETIC_DATA_SET,42
2024-09-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,126,167,9,17,4,0,SYNTHETIC_DATA_SET,42
2024-09-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,106,167,4,22,2,1,SYNTHETIC_DATA_SET,42
2024-09-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,100,167,5,11,0,0,SYNTHETIC_DATA_SET,42
2024-09-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,97,167,11,14,0,0,SYNTHETIC_DATA_SET,42
2024-09-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,94,167,11,13,1,0,SYNTHETIC_DATA_SET,42
2024-09-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,90,167,10,12,2,0,SYNTHETIC_DATA_SET,42
2024-09-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,92,167,9,2,5,0,SYNTHETIC_DATA_SET,42
2024-09-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,86,167,10,16,0,0,SYNTHETIC_DATA_SET,42
2024-09-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,88,167,10,6,2,0,SYNTHETIC_DATA_SET,42
2024-09-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,86,167,10,10,2,0,SYNTHETIC_DATA_SET,42
2024-09-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,101,167,31,15,1,0,SYNTHETIC_DATA_SET,42
2024-09-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,107,167,16,10,0,0,SYNTHETIC_DATA_SET,42
2024-09-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,116,167,19,8,2,0,SYNTHETIC_DATA_SET,42
2024-09-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,124,167,14,5,1,0,SYNTHETIC_DATA_SET,42
2024-09-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,120,167,19,21,2,0,SYNTHETIC_DATA_SET,42
2024-09-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,123,167,14,10,1,0,SYNTHETIC_DATA_SET,42
2024-09-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,129,167,18,9,3,0,SYNTHETIC_DATA_SET,42
2024-09-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,123,167,17,22,1,1,SYNTHETIC_DATA_SET,42
2024-09-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,127,167,13,8,1,0,SYNTHETIC_DATA_SET,42
2024-09-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,130,167,16,11,2,0,SYNTHETIC_DATA_SET,42
2024-09-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,111,167,5,18,6,1,SYNTHETIC_DATA_SET,42
2024-09-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,114,167,14,10,1,0,SYNTHETIC_DATA_SET,42
2024-09-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,101,167,8,17,4,0,SYNTHETIC_DATA_SET,42
2024-09-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,105,167,18,12,2,0,SYNTHETIC_DATA_SET,42
2024-10-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,104,167,11,12,0,0,SYNTHETIC_DATA_SET,42
2024-10-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,112,167,18,8,2,0,SYNTHETIC_DATA_SET,42
2024-10-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,110,167,7,6,3,0,SYNTHETIC_DATA_SET,42
2024-10-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,108,167,19,19,2,0,SYNTHETIC_DATA_SET,42
2024-10-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,102,167,13,16,3,0,SYNTHETIC_DATA_SET,42
2024-10-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,96,167,4,10,0,0,SYNTHETIC_DATA_SET,42
2024-10-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,71,167,7,31,1,1,SYNTHETIC_DATA_SET,42
2024-10-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,70,167,9,10,0,0,SYNTHETIC_DATA_SET,42
2024-10-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,72,167,14,9,3,0,SYNTHETIC_DATA_SET,42
2024-10-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,76,167,11,6,1,0,SYNTHETIC_DATA_SET,42
2024-10-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,73,167,10,12,1,0,SYNTHETIC_DATA_SET,42
2024-10-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,64,167,10,18,1,0,SYNTHETIC_DATA_SET,42
2024-10-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,62,167,6,8,0,0,SYNTHETIC_DATA_SET,42
2024-10-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,66,167,15,9,2,0,SYNTHETIC_DATA_SET,42
2024-10-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,75,167,13,4,0,0,SYNTHETIC_DATA_SET,42
2024-10-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,63,167,11,20,3,0,SYNTHETIC_DATA_SET,42
2024-10-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,73,167,23,12,1,0,SYNTHETIC_DATA_SET,42
2024-10-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,79,167,21,13,2,0,SYNTHETIC_DATA_SET,42
2024-10-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,71,167,10,15,3,0,SYNTHETIC_DATA_SET,42
2024-10-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,68,167,11,12,2,0,SYNTHETIC_DATA_SET,42
2024-10-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,75,167,18,9,2,0,SYNTHETIC_DATA_SET,42
2024-10-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,72,167,10,13,0,0,SYNTHETIC_DATA_SET,42
2024-10-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,65,167,9,15,1,0,SYNTHETIC_DATA_SET,42
2024-10-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,73,167,18,8,2,0,SYNTHETIC_DATA_SET,42
2024-10-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,85,167,18,6,0,0,SYNTHETIC_DATA_SET,42
2024-10-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,90,167,8,3,0,0,SYNTHETIC_DATA_SET,42
2024-10-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,86,167,12,12,4,0,SYNTHETIC_DATA_SET,42
2024-10-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,108,167,32,8,2,0,SYNTHETIC_DATA_SET,42
2024-10-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,108,167,14,14,0,0,SYNTHETIC_DATA_SET,42
2024-10-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,107,167,11,10,2,0,SYNTHETIC_DATA_SET,42
2024-10-31,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,106,167,12,11,2,0,SYNTHETIC_DATA_SET,42
2024-11-01,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,110,167,14,8,2,0,SYNTHETIC_DATA_SET,42
2024-11-02,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,103,167,8,15,0,0,SYNTHETIC_DATA_SET,42
2024-11-03,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,108,167,14,8,1,0,SYNTHETIC_DATA_SET,42
2024-11-04,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,111,167,14,9,2,0,SYNTHETIC_DATA_SET,42
2024-11-05,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,114,167,11,8,0,0,SYNTHETIC_DATA_SET,42
2024-11-06,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,116,167,13,7,4,0,SYNTHETIC_DATA_SET,42
2024-11-07,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,124,167,18,8,2,0,SYNTHETIC_DATA_SET,42
2024-11-08,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,122,167,15,16,1,0,SYNTHETIC_DATA_SET,42
2024-11-09,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,108,167,7,20,1,0,SYNTHETIC_DATA_SET,42
2024-11-10,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,110,167,10,8,0,0,SYNTHETIC_DATA_SET,42
2024-11-11,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,110,167,14,12,2,0,SYNTHETIC_DATA_SET,42
2024-11-12,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,115,167,17,10,2,0,SYNTHETIC_DATA_SET,42
2024-11-13,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,123,167,15,7,0,0,SYNTHETIC_DATA_SET,42
2024-11-14,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,134,167,19,8,0,0,SYNTHETIC_DATA_SET,42
2024-11-15,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,139,167,14,7,2,0,SYNTHETIC_DATA_SET,42
2024-11-16,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,130,167,10,19,0,0,SYNTHETIC_DATA_SET,42
2024-11-17,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,131,167,21,20,0,0,SYNTHETIC_DATA_SET,42
2024-11-18,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,118,167,17,27,3,1,SYNTHETIC_DATA_SET,42
2024-11-19,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,130,167,20,8,0,0,SYNTHETIC_DATA_SET,42
2024-11-20,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,140,167,18,7,1,0,SYNTHETIC_DATA_SET,42
2024-11-21,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,147,167,14,6,1,0,SYNTHETIC_DATA_SET,42
2024-11-22,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,151,167,16,11,1,0,SYNTHETIC_DATA_SET,42
2024-11-23,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,151,167,12,11,1,0,SYNTHETIC_DATA_SET,42
2024-11-24,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,140,167,4,13,2,0,SYNTHETIC_DATA_SET,42
2024-11-25,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,142,167,13,10,1,0,SYNTHETIC_DATA_SET,42
2024-11-26,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,146,167,15,10,1,0,SYNTHETIC_DATA_SET,42
2024-11-27,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,144,167,15,15,2,0,SYNTHETIC_DATA_SET,42
2024-11-28,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,146,167,9,7,0,0,SYNTHETIC_DATA_SET,42
2024-11-29,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,155,167,16,7,0,0,SYNTHETIC_DATA_SET,42
2024-11-30,bank_005,Synthetic Reference Centre Central,Prayagraj,Uttar Pradesh,25.4358,81.8463,O+,163,167,18,9,1,0,SYNTHETIC_DATA_SET,42
