bank_id,bank_name,city,district,state,latitude,longitude,data_source,collected_at_utc,directory_snapshot
official_2232,Delhi Heart and Lung Institute Blood Bank,New Delhi,North West Delhi,Delhi,28.641636,77.205219,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2233,Dr. Ram Manohar Lohia Hospital Blood Bank,New Delhi,Central Delhi,Delhi,28.3734,77.125,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2234,Institute of Liver and Biliary Sciences Blood Bank,New Delhi,South West Delhi,Delhi,28.506259,77.165051,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2235,Sushruta Trauma Centre Blood Bank,Delhi,North West Delhi,Delhi,28.680339,77.227674,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2236,Batra Hospital and Medical Research Centre Blood Bank,Delhi,South Delhi,Delhi,28.513468,77.245773,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2237,Park Hospital Blood Bank,Gurugram,Gurgaon,Haryana,28.420003,77.048378,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2238,Medanta The Medicity Hospital Blood Bank,Gurugram,Gurgaon,Haryana,28.439105,77.040909,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2239,Kasturba Hospital Blood Bank,New Delhi,Central Delhi,Delhi,28.648838,77.238017,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2240,Sunder Lal Jain Charitable Hospital Blood Bank,Delhi,North West Delhi,Delhi,28.691886,77.181583,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2241,Max Super Specialty Hospital Blood Bank,Delhi,East Delhi,Delhi,28.633501,77.308836,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2242,Pt. Deen Dayal Upadhayay Government Hospital,varanasi,Varanasi,Uttar Pradesh,28.628047,77.112399,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2243,Rotary Blood Bank,New Delhi,South Delhi,Delhi,28.513434,77.24269,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2244,"Cardio Neuro Centre Blood Bank, AIIMS ",New Delhi,New Delhi,Delhi,28.566539,77.20984,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2245,Artemis Medicare Services Limited Blood Bank,Gurugram,Gurgaon,Haryana,28.43132,77.072134,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2246,Escorts Hospital and Research Center Limited Blood Bank,Faridabad,Faridabad,Haryana,28.391378,77.306856,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2247,Alchemist Institute of Medical Sciences Blood Bank,Gurugram,Gurgaon,Haryana,28.439328,77.10227,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2248,Pitampura Blood Bank,New Delhi,North West Delhi,Delhi,28.700002,77.125443,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2249,General Hospital Blood Bank Karnal,Karnal,Karnal,Haryana,29.696067,76.994185,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2250,"R.B.T.C (wz), Deen Dayal Upadhyay Hospital",New Delhi,West Delhi,Delhi,28.583437,77.117583,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2251,Dr. Baba Sahab Ambedkar Hospital Blood Bank,New Delhi,North West Delhi,Delhi,28.715052,77.113639,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2252,"Regional Blood Tranfusion Center Blood bank, Central Zone",New Delhi,Central Delhi,Delhi,28.638986,77.23836,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2253,Saroj Super Speciality Hospital  Blood Bank,Delhi,North West Delhi,Delhi,28.70612,77.129045,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2254,Northern Railway Central Hospital Blood Bank,New Delhi,New Delhi,Delhi,28.636518,77.217459,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2255,Hindu Rao Hospital Blood Bank,Delhi,North Delhi,Delhi,28.67538,77.212312,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2256,National Heart Institute Blood Bank,New Delhi,South Delhi,Delhi,28.5574087,77.2457177,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2257,Indian Spinal Injuries Centre Blood Bank,New Delhi,South West Delhi,Delhi,28.532663,77.141765,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2258,Safdarjung Hospital Blood Bank,New Delhi,South Delhi,Delhi,28.568016,77.205765,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2259,Max Super Specialty Hospital Blood Bank,Delhi,North West Delhi,Delhi,28.727954,77.152927,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2260,Government Hospital Karauli Blood Bank,Karauli,Karauli,Rajasthan,26.500853,77.025833,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2261,White Cross Blood Bank,New Delhi,South Delhi,Delhi,28.560675,77.253601,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2262,Armed Forces Transfusion Centre Blood Bank,Delhi,South West Delhi,Delhi,28.596425,77.117561,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2263,Kalra Hospital and Shri Ram Cardiothoracic and Neurosciences Center (SRCNC) Blood Bank,New Delhi,West Delhi,Delhi,28.657823,77.142691,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2264,E. S. I. Hospital Blood Bank,New Delhi,West Delhi,Delhi,28.657697,77.13012,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2265,Mata Chanan Devi Hospital Blood Bank,New Delhi,South West Delhi,Delhi,28.618861,77.078382,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2266,Jai Prakash Narayan Apex Trauma Centre Blood Bank,New Delhi,South Delhi,Delhi,28.568128,77.200338,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2267,Paras Health Care Private Limited Blood Bank,Gurugram,Gurgaon,Haryana,28.451204,77.087719,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2268,Central Poly Clinic Blood Bank,New Delhi,North East Delhi,Delhi,28.645742,77.292552,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2269,Govind Ballabh (G.B.) Pant Hospital Blood Bank,New Delhi,Central Delhi,Delhi,28.639542,77.235159,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2270,Shri Moolchand Khariti-Ram Hospital and Ayurvedic Research Institute ,New Delhi,South Delhi,Delhi,28.566225,77.235575,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2271,Lions Blood Bank East Delhi,Delhi,East Delhi,Delhi,28.641094,77.309423,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2272,Fortis Memorial Research Institute Blood Bank,Gurugram,Gurgaon,Haryana,28.456965,77.07297,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2273,Mission Jan Jagriti Blood Bank,Delhi,North East Delhi,Delhi,28.606008,77.295437,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2274,QRG Central Hospital and Research Centre Blood Bank,Faridabad,Faridabad,Haryana,28.393014,77.310047,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2275,Primus Ortho and Spine Hospital Blood Bank,New Delhi,South Delhi,Delhi,28.5929,77.181273,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2276,General Hospital Blood Bank Sonipat,Sonipat,Sonipat,Haryana,28.990486,77.036475,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2277,Fortis Escort Heart Institute Blood Bank,New Delhi,South Delhi,Delhi,28.560455,77.273777,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2278,Max Super Specialty Hospital Blood Bank,New Delhi,South Delhi,Delhi,28.527512,77.213547,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2279,Maharaja Agrasen Hospital Blood Bank,New Delhi,West Delhi,Delhi,28.67408,77.134063,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2280,Saket City Hospital Blood Bank,New Delhi,South Delhi,Delhi,28.527686,77.214348,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2281,Fortis Memorial Research Institute Blood Bank,Gurugram,Gurgaon,Haryana,28.456975,77.07299,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2282,Fortis Flt. Lt. Rajan Dhall Hospital Blood Bank,Delhi,South West Delhi,Delhi,28.519397,77.160438,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2283,Sanjay Gandhi Memorial Hospital Blood Bank,Delhi,North West Delhi,Delhi,28.692792,77.081656,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2284,Rajiv Gandhi Cancer Institute and Research Center Blood Bank,Delhi,North West Delhi,Delhi,28.716471,77.11093,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2285,"General Hospital Blood Bank, Gurugram",Gurugram,Gurgaon,Haryana,28.511841,76.986694,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2286,Save Life Blood Bank,Karnal,Karnal,Haryana,28.701048,77.103863,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2287,Park Hospital Blood Bank,New Delhi,North West Delhi,Delhi,28.651772,77.093105,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2288,Dr. B. L. Kapoor Memorial Hospital Blood Bank,New Delhi,West Delhi,Delhi,28.643642,77.179979,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2289,Guru Tegh Bahadur Hospital Blood Bank,Delhi,Shahdara,Delhi,28.683856,77.309903,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2290,Bensups Hospital Blood Bank,New Delhi,South West Delhi,Delhi,28.592838,77.044191,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2291,Sonipat Blood Bank,Sonipat,Sonipat,Haryana,28.991527,77.034557,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2292,All India Institute of Medical Sciences (AIIMS) Blood Bank,New Delhi,South Delhi,Delhi,28.567152,77.20902,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2293,Dr. Bhimrao Ambedkar Multi Specialty Hospital Blood Bank,Noida,Gautam Buddha Nagar,Uttar Pradesh,28.576565,77.33745,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2294,Brahm Shakti Hospital and Research Centre Blood Bank,New Delhi,North West Delhi,Delhi,28.712343,77.081205,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2295,Lal Bahadur Shastri Hospital Blood Bank,Delhi,East Delhi,Delhi,28.617839,77.311452,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2296,Bhagat Chandra Hospital Blood Bank,New Delhi,South West Delhi,Delhi,28.593451,77.081221,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2297,Asian Institute of Medical Sciences Blood Bank,Faridabad,Faridabad,Haryana,28.425756,77.299823,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2298,Jaipur Golden Hospital Blood Bank,New Delhi,West Delhi,Delhi,28.697734,77.109478,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2299,Nirmal Institute of Medical Sciences and Technology Blood Bank,Karnal,Karnal,Haryana,28.4734936,77.2906064,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2300,Sir Ganga Ram Hospital Blood Bank,New Delhi,Central Delhi,Delhi,28.638675,77.189489,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2301,Pushpawati Singhania Research Institute Blood bank,New Delhi,New Delhi,Delhi,28.533218,77.225185,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2302,Hakeem Abdul Hameed Centenary Hospital Blood Bank,New Delhi,South East Delhi,Delhi,28.513711,77.251861,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2303,Blood Bank Organisation,Delhi,West Delhi,Delhi,28.642777,77.18156,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2304,Sucheta Kriplani Hospital Blood Bank,New Delhi,Central Delhi,Delhi,28.63566,77.213327,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2305,Lions Blood Bank,Delhi,North West Delhi,Delhi,28.704148,77.162213,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2306,Dr. Hedgewar Arogaya Sansthan Blood bank,Delhi,East Delhi,Delhi,28.655875,77.293489,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2307,Jan Jagriti Blood Bank,New Delhi,West Delhi,Delhi,28.605975,77.295427,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2308,Indian Red Cross Society (IRCS) Blood Bank,Delhi,Central Delhi,Delhi,28.618675,77.21089,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2309,Holy Family Hospital Blood Bank,Delhi,South Delhi,Delhi,28.563012,77.275829,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2310,St. Stephen&#39;s Hospital Blood Bank,Delhi,North Delhi,Delhi,28.665135,77.214542,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2311,Mission Jan Jagriti Blood Bank,Delhi,North West Delhi,Delhi,28.501683,77.246745,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2312,Rockland Hospital Qutab Blood Bank,New Delhi,South Delhi,Delhi,28.53736,77.181113,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2313,Sri Balaji Action Medical Institute Blood Bank,New Delhi,West Delhi,Delhi,28.673738,77.110226,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2314,Apollo Hospital Blood Bank,New Delhi,South East Delhi,Delhi,28.540647,77.283445,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2315,Alchemist Hospital Panchkula Blood Bank,Panchkula,Panchkula,Haryana,28.439332,77.10227,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2316,M/s Sunflag Hospital and Research Centre Blood Bank,Faridabad,Faridabad,Haryana,28.40274,77.31823,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2317,Rotary Noida Research and Social Welfare Trust Blood Bank,Noida,Gautam Buddha Nagar,Uttar Pradesh,28.576931,77.339491,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2318,Prakash Hospital Blood Bank,Noida,Gautam Buddha Nagar,Uttar Pradesh,28.58564,77.34952,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2319,Sharda Hospital Blood Bank,Greater Noida,Gautam Buddha Nagar,Uttar Pradesh,28.474444,77.4827,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2320,"Pushpanjali Crossley Hospital (Max Superspeciality Hospital, Vaishali)",Ghaziabad,Ghaziabad,Uttar Pradesh,28.634769,77.333007,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2321,"MMG, District Hospital Blood Bank",Ghaziabad,Ghaziabad,Uttar Pradesh,28.662528,77.42361,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2322,Atlanta Mediworld Multispeciality Hospital,Ghaziabad,Ghaziabad,Uttar Pradesh,28.657847,77.360777,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2323,Jaypee Hospital Blood Bank,Noida,Gautam Buddha Nagar,Uttar Pradesh,28.515258,77.371495,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2324,Rama Medical College and Research Centre Blood Bank ,Hapur,Ghaziabad,Uttar Pradesh,28.69787,77.607979,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2325,K.D. Medical College Hospital & Research Centre Blood Bank,Chhatta,Mathura,Uttar Pradesh,27.650459,77.549915,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2326,District Hospital Blood Bank,Shivpuri,Shivpuri,Madhya Pradesh,25.25408,77.39027,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2327,Dharamshila Cancer Foundation and Research Centre Blood Bank,New Delhi,East Delhi,Delhi,28.602512,77.314182,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2328,Family Health Care Hospital Blood Bank,Ghaziabad,Ghaziabad,Uttar Pradesh,28.652652,77.360171,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2329,Prayag Hospital and Research Centre,Noida,Gautam Buddha Nagar,Uttar Pradesh,28.563602,77.365447,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2330,R. B. M. Hospital Blood bank,Bharatpur,Bharatpur,Rajasthan,27.22366,77.506446,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2331,Narinder Mohan Hospital and Heart Centre,Mohan Nagar,Ghaziabad,Uttar Pradesh,28.666671,77.439269,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2332,Subharti Hospital Blood Bank,Meerut,Meerut,Uttar Pradesh,28.961414,77.638197,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2333,Divya Joyati Institute Of Medical Science & Research,Ghaziabad,Ghaziabad,Uttar Pradesh,28.830657,77.570159,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2334,"Yashoda Hospital and Research Centre Limited, Kaushambi",Ghaziabad,Ghaziabad,Uttar Pradesh,28.659996,77.438403,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2335,Yatharth Wellness Super Speciality Hospital and Heart Care Blood Bank,Noida,Gautam Buddha Nagar,Uttar Pradesh,28.532064,77.384568,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2336,Metro Hospital and Heart Institute,Noida,Gautam Buddha Nagar,Uttar Pradesh,28.597462,77.338017,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2337,Babu Banarasi Das District Hospital Blood Bank,Bulandshahar,Bulandshahr,Uttar Pradesh,28.728373,77.468591,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2338,Life Line Blood Bank,Ghaziabad,Ghaziabad,Uttar Pradesh,28.669238,77.440304,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2339,Gold Field Hospital and Research Centre,Ballabgarh,Faridabad,Haryana,28.277083,77.454948,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2340,Shri Krishna Life Line Hospital Blood Bank ,Greater Noida,Gautam Buddha Nagar,Uttar Pradesh,28.460872,77.532452,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2341,General Hospital Blood Bank Palwal,Palwal,Palwal,Haryana,28.136087,77.327024,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2342,Kailash Hospital and Heart Institute ,Noida,Gautam Buddha Nagar,Uttar Pradesh,28.577472,77.331603,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2343,Metro Heart Institute with Multispecialty,Faridabad,Faridabad,Haryana,28.406835,77.318049,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2344,Sarvodaya Hospital and Research Centre,Faridabad,Faridabad,Haryana,28.422451,77.316923,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2345,M/s Shanti Gopal Hospital Blood Bank,Ghaziabad,Ghaziabad,Uttar Pradesh,28.641918,77.379325,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2346,Jindal Super Speciality Hospital Blood Bank,Bharatpur,Bharatpur,Rajasthan,27.230266,77.477799,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2347,Santosh Medical and Dental College,Ghaziabad,Ghaziabad,Uttar Pradesh,28.670024,77.432342,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_2348,Kailash Hospital Llimited,Greater Noida,Gautam Buddha Nagar,Uttar Pradesh,28.577474,77.331606,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
